"state","city","svi"
"Rio Grande do Norte","Triunfo Potiguar",0.417
"Rio Grande do Norte","Umarizal",0.43
"Rio Grande do Norte","Upanema",0.443
"Rio Grande do Norte","Venha-Ver",0.516
"Rio Grande do Norte","Vila Flor",0.469
"Rio Grande do Norte","Viçosa",0.353
"Rio Grande do Norte","Várzea",0.388
"Rio Grande do Norte","Água Nova",0.414
"Rio Grande do Norte","Ceará-Mirim",0.454
"Rio Grande do Norte","Extremoz",0.428
"Rio Grande do Norte","Macaíba",0.419
"Rio Grande do Norte","Maxaranguape",0.429
"Rio Grande do Norte","Monte Alegre",0.399
"Rio Grande do Norte","Natal",0.292
"Rio Grande do Norte","Nísia Floresta",0.412
"Rio Grande do Norte","Parnamirim",0.247
"Rio Grande do Norte","São Gonçalo do Amarante",0.367
"Rio Grande do Norte","São José de Mipibu",0.446
"Rio Grande do Norte","Vera Cruz",0.362
"Sergipe","Amparo de São Francisco",0.453
"Sergipe","Aquidabã",0.454
"Sergipe","Aracaju",0.286
"Sergipe","Arauá",0.471
"Sergipe","Areia Branca",0.43
"Sergipe","Barra dos Coqueiros",0.419
"Sergipe","Boquim",0.438
"Sergipe","Brejo Grande",0.605
"Sergipe","Campo do Brito",0.353
"Sergipe","Canhoba",0.472
"Sergipe","Canindé de São Francisco",0.488
"Sergipe","Capela",0.494
"Sergipe","Carira",0.453
"Sergipe","Carmópolis",0.347
"Sergipe","Cedro de São João",0.389
"Sergipe","Cristinápolis",0.552
"Sergipe","Cumbe",0.374
"Sergipe","Divina Pastora",0.45
"Sergipe","Estância",0.371
"Sergipe","Feira Nova",0.434
"Sergipe","Frei Paulo",0.379
"Sergipe","Gararu",0.469
"Sergipe","General Maynard",0.382
"Sergipe","Gracho Cardoso",0.423
"Sergipe","Ilha das Flores",0.506
"Sergipe","Indiaroba",0.497
"Sergipe","Itabaiana",0.333
"Sergipe","Itabaianinha",0.498
"Sergipe","Itabi",0.432
"Sergipe","Itaporanga D'Ajuda",0.553
"Sergipe","Japaratuba",0.472
"Sergipe","Japoatã",0.466
"Sergipe","Lagarto",0.375
"Sergipe","Laranjeiras",0.391
"Sergipe","Macambira",0.441
"Sergipe","Malhada dos Bois",0.403
"Sergipe","Malhador",0.395
"Sergipe","Maruim",0.435
"Sergipe","Moita Bonita",0.431
"Sergipe","Monte Alegre de Sergipe",0.491
"Sergipe","Muribeca",0.494
"Sergipe","Neópolis",0.45
"Sergipe","Nossa Senhora Aparecida",0.361
"Sergipe","Nossa Senhora da Glória",0.386
"Sergipe","Nossa Senhora das Dores",0.458
"Sergipe","Nossa Senhora de Lourdes",0.393
"Sergipe","Nossa Senhora do Socorro",0.435
"Sergipe","Pacatuba",0.507
"Sergipe","Pedra Mole",0.391
"Sergipe","Pedrinhas",0.544
"Sergipe","Pinhão",0.419
"Sergipe","Pirambu",0.437
"Sergipe","Porto da Folha",0.474
"Sergipe","Poço Redondo",0.498
"Sergipe","Poço Verde",0.443
"Sergipe","Propriá",0.344
"Sergipe","Riachuelo",0.409
"Sergipe","Riachão do Dantas",0.492
"Sergipe","Ribeirópolis",0.388
"Sergipe","Rosário do Catete",0.389
"Sergipe","Salgado",0.407
"Sergipe","Santa Luzia do Itanhy",0.534
"Sergipe","Santa Rosa de Lima",0.475
"Sergipe","Santana do São Francisco",0.379
"Sergipe","Santo Amaro das Brotas",0.412
"Sergipe","Simão Dias",0.498
"Sergipe","Siriri",0.464
"Sergipe","São Cristóvão",0.434
"Sergipe","São Domingos",0.376
"Sergipe","São Francisco",0.463
"Sergipe","São Miguel do Aleixo",0.479
"Sergipe","Telha",0.352
"Sergipe","Tobias Barreto",0.471
"Sergipe","Tomar do Geru",0.543
"Sergipe","Umbaúba",0.45
"Acre","Acrelândia",0.448
"Acre","Assis Brasil",0.5
"Acre","Brasiléia",0.462
"Acre","Bujari",0.459
"Acre","Capixaba",0.469
"Acre","Cruzeiro do Sul",0.475
"Acre","Epitaciolândia",0.441
"Acre","Feijó",0.639
"Acre","Jordão",0.584
"Acre","Manoel Urbano",0.589
"Acre","Marechal Thaumaturgo",0.61
"Acre","Mâncio Lima",0.537
"Acre","Plácido de Castro",0.495
"Acre","Porto Acre",0.493
"Acre","Porto Walter",0.661
"Acre","Rio Branco",0.339
"Acre","Rodrigues Alves",0.553
"Acre","Santa Rosa do Purus",0.564
"Acre","Sena Madureira",0.563
"Acre","Senador Guiomard",0.431
"Acre","Tarauacá",0.585
"Acre","Xapuri",0.49
"Amapá","Amapá",0.524
"Amapá","Calçoene",0.543
"Amapá","Cutias",0.438
"Amapá","Ferreira Gomes",0.463
"Amapá","Itaubal",0.591
"Amapá","Laranjal do Jari",0.513
"Amapá","Macapá",0.338
"Amapá","Mazagão",0.588
"Amapá","Oiapoque",0.56
"Amapá","Pedra Branca do Amapari",0.507
"Amapá","Porto Grande",0.508
"Amapá","Pracuúba",0.576
"Amapá","Santana",0.4
"Amapá","Serra do Navio",0.39
"Amapá","Tartarugalzinho",0.605
"Amapá","Vitória do Jari",0.489
"Amazonas","Alvarães",0.608
"Amazonas","Amaturá",0.662
"Amazonas","Anamã",0.544
"Amazonas","Anori",0.569
"Amazonas","Apuí",0.48
"Amazonas","Atalaia do Norte",0.723
"Amazonas","Autazes",0.549
"Amazonas","Barcelos",0.631
"Amazonas","Barreirinha",0.622
"Amazonas","Benjamin Constant",0.682
"Amazonas","Beruri",0.696
"Amazonas","Boa Vista do Ramos",0.605
"Amazonas","Boca do Acre",0.6
"Amazonas","Borba",0.626
"Amazonas","Caapiranga",0.614
"Amazonas","Canutama",0.619
"Amazonas","Carauari",0.659
"Amazonas","Careiro",0.543
"Amazonas","Coari",0.564
"Amazonas","Codajás",0.557
"Amazonas","Eirunepé",0.706
"Amazonas","Envira",0.666
"Amazonas","Fonte Boa",0.726
"Amazonas","Guajará",0.555
"Amazonas","Humaitá",0.476
"Amazonas","Ipixuna",0.707
"Amazonas","Itamarati",0.701
"Amazonas","Itapiranga",0.515
"Amazonas","Japurá",0.636
"Amazonas","Juruá",0.673
"Amazonas","Jutaí",0.742
"Amazonas","Lábrea",0.655
"Amazonas","Manaquiri",0.535
"Amazonas","Manicoré",0.547
"Amazonas","Maraã",0.682
"Amazonas","Maués",0.511
"Amazonas","Nhamundá",0.615
"Amazonas","Nova Olinda do Norte",0.542
"Amazonas","Novo Aripuanã",0.698
"Amazonas","Parintins",0.489
"Amazonas","Pauini",0.712
"Amazonas","Santa Isabel do Rio Negro",0.616
"Amazonas","Santo Antônio do Içá",0.745
"Amazonas","Silves",0.598
"Amazonas","São Gabriel da Cachoeira",0.492
"Amazonas","São Paulo de Olivença",0.693
"Amazonas","São Sebastião do Uatumã",0.572
"Amazonas","Tabatinga",0.577
"Amazonas","Tapauá",0.707
"Amazonas","Tefé",0.483
"Amazonas","Tonantins",0.644
"Amazonas","Uarini",0.626
"Amazonas","Urucará",0.527
"Amazonas","Urucurituba",0.582
"Amazonas","Careiro da Várzea",0.603
"Amazonas","Iranduba",0.481
"Amazonas","Itacoatiara",0.42
"Amazonas","Manacapuru",0.495
"Amazonas","Manaus",0.387
"Amazonas","Novo Airão",0.5
"Amazonas","Presidente Figueiredo",0.426
"Amazonas","Rio Preto da Eva",0.474
"Pará","Abaetetuba",0.464
"Pará","Abel Figueiredo",0.422
"Pará","Acará",0.607
"Pará","Afuá",0.728
"Pará","Alenquer",0.57
"Pará","Almeirim",0.525
"Pará","Altamira",0.408
"Pará","Anajás",0.659
"Pará","Anapu",0.626
"Pará","Augusto Corrêa",0.662
"Pará","Aurora do Pará",0.584
"Pará","Aveiro",0.769
"Pará","Bagre",0.676
"Pará","Baião",0.606
"Pará","Bannach",0.461
"Pará","Barcarena",0.418
"Pará","Belterra",0.573
"Pará","Bom Jesus do Tocantins",0.49
"Pará","Bonito",0.555
"Pará","Bragança",0.511
"Pará","Brasil Novo",0.482
"Pará","Brejo Grande do Araguaia",0.558
"Pará","Breu Branco",0.528
"Pará","Breves",0.603
"Pará","Bujaru",0.532
"Pará","Cachoeira do Arari",0.606
"Pará","Cachoeira do Piriá",0.668
"Pará","Cametá",0.541
"Pará","Canaã dos Carajás",0.373
"Pará","Capanema",0.388
"Pará","Capitão Poço",0.529
"Pará","Chaves",0.717
"Pará","Colares",0.491
"Pará","Conceição do Araguaia",0.411
"Pará","Concórdia do Pará",0.549
"Pará","Cumaru do Norte",0.548
"Pará","Curionópolis",0.547
"Pará","Curralinho",0.666
"Pará","Curuá",0.661
"Pará","Curuçá",0.544
"Pará","Dom Eliseu",0.492
"Pará","Eldorado dos Carajás",0.641
"Pará","Faro",0.641
"Pará","Floresta do Araguaia",0.639
"Pará","Garrafão do Norte",0.694
"Pará","Goianésia do Pará",0.503
"Pará","Gurupá",0.604
"Pará","Igarapé-Açu",0.555
"Pará","Igarapé-Miri",0.582
"Pará","Inhangapi",0.495
"Pará","Ipixuna do Pará",0.599
"Pará","Irituia",0.544
"Pará","Itaituba",0.452
"Pará","Itupiranga",0.631
"Pará","Jacareacanga",0.644
"Pará","Jacundá",0.497
"Pará","Juruti",0.531
"Pará","Limoeiro do Ajuru",0.569
"Pará","Magalhães Barata",0.48
"Pará","Marabá",0.445
"Pará","Maracanã",0.597
"Pará","Marapanim",0.466
"Pará","Medicilândia",0.511
"Pará","Melgaço",0.699
"Pará","Mocajuba",0.545
"Pará","Moju",0.565
"Pará","Monte Alegre",0.572
"Pará","Muaná",0.578
"Pará","Mãe do Rio",0.453
"Pará","Nova Esperança do Piriá",0.634
"Pará","Nova Ipixuna",0.559
"Pará","Nova Timboteua",0.447
"Pará","Novo Progresso",0.413
"Pará","Novo Repartimento",0.542
"Pará","Oeiras do Pará",0.637
"Pará","Oriximiná",0.532
"Pará","Ourilândia do Norte",0.411
"Pará","Ourém",0.539
"Pará","Pacajá",0.633
"Pará","Palestina do Pará",0.572
"Pará","Paragominas",0.43
"Pará","Parauapebas",0.405
"Pará","Pau D'Arco",0.554
"Pará","Peixe-Boi",0.576
"Pará","Piçarra",0.54
"Pará","Placas",0.586
"Pará","Ponta de Pedras",0.613
"Pará","Portel",0.611
"Pará","Porto de Moz",0.698
"Pará","Prainha",0.744
"Pará","Primavera",0.603
"Pará","Quatipuru",0.683
"Pará","Redenção",0.392
"Pará","Rio Maria",0.451
"Pará","Rondon do Pará",0.476
"Pará","Rurópolis",0.551
"Pará","Salinópolis",0.389
"Pará","Salvaterra",0.509
"Pará","Santa Cruz do Arari",0.606
"Pará","Santa Luzia do Pará",0.568
"Pará","Santa Maria das Barreiras",0.533
"Pará","Santa Maria do Pará",0.437
"Pará","Santana do Araguaia",0.474
"Pará","Santarém",0.394
"Pará","Santarém Novo",0.503
"Pará","Santo Antônio do Tauá",0.49
"Pará","Sapucaia",0.374
"Pará","Senador José Porfírio",0.63
"Pará","Soure",0.464
"Pará","São Caetano de Odivelas",0.489
"Pará","São Domingos do Araguaia",0.513
"Pará","São Domingos do Capim",0.545
"Pará","São Francisco do Pará",0.418
"Pará","São Félix do Xingu",0.512
"Pará","São Geraldo do Araguaia",0.468
"Pará","São João da Ponta",0.488
"Pará","São João de Pirabas",0.633
"Pará","São João do Araguaia",0.65
"Pará","São Miguel do Guamá",0.506
"Pará","São Sebastião da Boa Vista",0.542
"Pará","Tailândia",0.533
"Pará","Terra Alta",0.507
"Pará","Terra Santa",0.492
"Pará","Tomé-Açu",0.46
"Pará","Tracuateua",0.589
"Pará","Trairão",0.639
"Pará","Tucumã",0.397
"Pará","Tucuruí",0.353
"Pará","Ulianópolis",0.509
"Pará","Uruará",0.504
"Pará","Vigia",0.433
"Pará","Viseu",0.74
"Pará","Vitória do Xingu",0.706
"Pará","Xinguara",0.381
"Pará","Água Azul do Norte",0.452
"Pará","Óbidos",0.566
"Pará","Ananindeua",0.378
"Pará","Belém",0.317
"Pará","Benevides",0.457
"Pará","Castanhal",0.351
"Pará","Marituba",0.456
"Pará","Santa Bárbara do Pará",0.487
"Pará","Santa Isabel do Pará",0.385
"Rondônia","Alta Floresta D'Oeste",0.377
"Rondônia","Alto Alegre dos Parecis",0.418
"Rondônia","Alto Paraíso",0.372
"Rondônia","Alvorada D'Oeste",0.345
"Rondônia","Ariquemes",0.268
"Rondônia","Buritis",0.38
"Rondônia","Cabixi",0.3
"Rondônia","Cacaulândia",0.336
"Rondônia","Cacoal",0.254
"Rondônia","Campo Novo de Rondônia",0.482
"Rondônia","Candeias do Jamari",0.431
"Rondônia","Castanheiras",0.366
"Rondônia","Cerejeiras",0.28
"Rondônia","Chupinguaia",0.339
"Rondônia","Colorado do Oeste",0.28
"Rondônia","Corumbiara",0.336
"Rondônia","Costa Marques",0.493
"Rondônia","Cujubim",0.427
"Rondônia","Espigão D'Oeste",0.364
"Rondônia","Governador Jorge Teixeira",0.354
"Rondônia","Guajará-Mirim",0.386
"Rondônia","Itapuã do Oeste",0.412
"Rondônia","Jaru",0.304
"Rondônia","Ji-Paraná",0.267
"Rondônia","Machadinho D'Oeste",0.434
"Rondônia","Ministro Andreazza",0.273
"Rondônia","Mirante da Serra",0.373
"Rondônia","Monte Negro",0.377
"Rondônia","Nova Brasilândia D'Oeste",0.329
"Rondônia","Nova Mamoré",0.474
"Rondônia","Nova União",0.398
"Rondônia","Novo Horizonte do Oeste",0.354
"Rondônia","Ouro Preto do Oeste",0.264
"Rondônia","Parecis",0.369
"Rondônia","Pimenta Bueno",0.241
"Rondônia","Pimenteiras do Oeste",0.321
"Rondônia","Porto Velho",0.322
"Rondônia","Presidente Médici",0.348
"Rondônia","Primavera de Rondônia",0.298
"Rondônia","Rio Crespo",0.348
"Rondônia","Rolim de Moura",0.265
"Rondônia","Santa Luzia D'Oeste",0.364
"Rondônia","Seringueiras",0.401
"Rondônia","São Felipe D'Oeste",0.338
"Rondônia","São Francisco do Guaporé",0.429
"Rondônia","São Miguel do Guaporé",0.338
"Rondônia","Teixeirópolis",0.298
"Rondônia","Theobroma",0.353
"Rondônia","Urupá",0.386
"Rondônia","Vale do Anari",0.402
"Rondônia","Vale do Paraíso",0.309
"Rondônia","Vilhena",0.239
"Roraima","Alto Alegre",0.587
"Roraima","Amajari",0.628
"Roraima","Boa Vista",0.261
"Roraima","Bonfim",0.674
"Roraima","Cantá",0.521
"Roraima","Caracaraí",0.457
"Roraima","Caroebe",0.502
"Roraima","Iracema",0.535
"Roraima","Mucajaí",0.45
"Roraima","Normandia",0.685
"Roraima","Pacaraima",0.487
"Roraima","Rorainópolis",0.437
"Roraima","São João da Baliza",0.357
"Roraima","São Luiz",0.39
"Roraima","Uiramutã",0.694
"Tocantins","Abreulândia",0.383
"Tocantins","Aguiarnópolis",0.397
"Tocantins","Aliança do Tocantins",0.368
"Tocantins","Almas",0.493
"Tocantins","Alvorada",0.246
"Tocantins","Ananás",0.38
"Tocantins","Angico",0.376
"Tocantins","Aparecida do Rio Negro",0.35
"Tocantins","Aragominas",0.456
"Tocantins","Araguacema",0.396
"Tocantins","Araguanã",0.403
"Tocantins","Araguatins",0.448
"Tocantins","Araguaçu",0.329
"Tocantins","Araguaína",0.243
"Tocantins","Arapoema",0.322
"Tocantins","Arraias",0.39
"Tocantins","Augustinópolis",0.406
"Tocantins","Aurora do Tocantins",0.404
"Tocantins","Axixá do Tocantins",0.429
"Tocantins","Babaçulândia",0.407
"Tocantins","Bandeirantes do Tocantins",0.396
"Tocantins","Barra do Ouro",0.544
"Tocantins","Barrolândia",0.341
"Tocantins","Bernardo Sayão",0.364
"Tocantins","Bom Jesus do Tocantins",0.416
"Tocantins","Brasilândia do Tocantins",0.301
"Tocantins","Brejinho de Nazaré",0.383
"Tocantins","Buriti do Tocantins",0.545
"Tocantins","Cachoeirinha",0.452
"Tocantins","Campos Lindos",0.623
"Tocantins","Cariri do Tocantins",0.282
"Tocantins","Carmolândia",0.334
"Tocantins","Carrasco Bonito",0.565
"Tocantins","Caseara",0.384
"Tocantins","Centenário",0.51
"Tocantins","Chapada da Natividade",0.434
"Tocantins","Chapada de Areia",0.316
"Tocantins","Colinas do Tocantins",0.294
"Tocantins","Colméia",0.301
"Tocantins","Combinado",0.328
"Tocantins","Conceição do Tocantins",0.41
"Tocantins","Couto Magalhães",0.49
"Tocantins","Cristalândia",0.324
"Tocantins","Crixás do Tocantins",0.268
"Tocantins","Darcinópolis",0.464
"Tocantins","Dianópolis",0.337
"Tocantins","Divinópolis do Tocantins",0.335
"Tocantins","Dois Irmãos do Tocantins",0.414
"Tocantins","Dueré",0.388
"Tocantins","Esperantina",0.617
"Tocantins","Figueirópolis",0.341
"Tocantins","Filadélfia",0.456
"Tocantins","Formoso do Araguaia",0.347
"Tocantins","Fortaleza do Tabocão",0.277
"Tocantins","Fátima",0.309
"Tocantins","Goianorte",0.412
"Tocantins","Goiatins",0.556
"Tocantins","Guaraí",0.253
"Tocantins","Gurupi",0.229
"Tocantins","Ipueiras",0.344
"Tocantins","Itacajá",0.435
"Tocantins","Itaguatins",0.466
"Tocantins","Itapiratins",0.457
"Tocantins","Itaporã do Tocantins",0.465
"Tocantins","Jaú do Tocantins",0.365
"Tocantins","Juarina",0.46
"Tocantins","Lagoa da Confusão",0.414
"Tocantins","Lagoa do Tocantins",0.45
"Tocantins","Lajeado",0.353
"Tocantins","Lavandeira",0.32
"Tocantins","Lizarda",0.535
"Tocantins","Luzinópolis",0.379
"Tocantins","Marianópolis do Tocantins",0.341
"Tocantins","Mateiros",0.433
"Tocantins","Maurilândia do Tocantins",0.485
"Tocantins","Miracema do Tocantins",0.295
"Tocantins","Miranorte",0.34
"Tocantins","Monte Santo do Tocantins",0.37
"Tocantins","Monte do Carmo",0.399
"Tocantins","Muricilândia",0.488
"Tocantins","Natividade",0.393
"Tocantins","Nazaré",0.434
"Tocantins","Nova Olinda",0.396
"Tocantins","Nova Rosalândia",0.327
"Tocantins","Novo Acordo",0.405
"Tocantins","Novo Alegre",0.314
"Tocantins","Novo Jardim",0.383
"Tocantins","Oliveira de Fátima",0.276
"Tocantins","Palmas",0.236
"Tocantins","Palmeirante",0.562
"Tocantins","Palmeiras do Tocantins",0.456
"Tocantins","Palmeirópolis",0.346
"Tocantins","Paranã",0.556
"Tocantins","Paraíso do Tocantins",0.21
"Tocantins","Pau D'Arco",0.469
"Tocantins","Pedro Afonso",0.278
"Tocantins","Peixe",0.319
"Tocantins","Pequizeiro",0.44
"Tocantins","Pindorama do Tocantins",0.383
"Tocantins","Piraquê",0.344
"Tocantins","Pium",0.503
"Tocantins","Ponte Alta do Bom Jesus",0.596
"Tocantins","Ponte Alta do Tocantins",0.36
"Tocantins","Porto Alegre do Tocantins",0.308
"Tocantins","Porto Nacional",0.246
"Tocantins","Praia Norte",0.615
"Tocantins","Presidente Kennedy",0.411
"Tocantins","Pugmil",0.353
"Tocantins","Recursolândia",0.508
"Tocantins","Riachinho",0.438
"Tocantins","Rio Sono",0.367
"Tocantins","Rio da Conceição",0.471
"Tocantins","Rio dos Bois",0.34
"Tocantins","Sampaio",0.556
"Tocantins","Sandolândia",0.34
"Tocantins","Santa Fé do Araguaia",0.435
"Tocantins","Santa Maria do Tocantins",0.348
"Tocantins","Santa Rita do Tocantins",0.437
"Tocantins","Santa Rosa do Tocantins",0.394
"Tocantins","Santa Tereza do Tocantins",0.353
"Tocantins","Santa Terezinha do Tocantins",0.415
"Tocantins","Silvanópolis",0.422
"Tocantins","Sucupira",0.32
"Tocantins","São Bento do Tocantins",0.518
"Tocantins","São Félix do Tocantins",0.41
"Tocantins","São Miguel do Tocantins",0.472
"Tocantins","São Salvador do Tocantins",0.358
"Tocantins","São Sebastião do Tocantins",0.591
"Tocantins","São Valério",0.422
"Tocantins","Sítio Novo do Tocantins",0.566
"Tocantins","Taguatinga",0.393
"Tocantins","Taipas do Tocantins",0.529
"Tocantins","Talismã",0.316
"Tocantins","Tocantinópolis",0.368
"Tocantins","Tocantínia",0.473
"Tocantins","Tupirama",0.273
"Tocantins","Tupiratins",0.451
"Tocantins","Wanderlândia",0.376
"Tocantins","Xambioá",0.423
"Espírito Santo","Afonso Cláudio",0.317
"Espírito Santo","Alegre",0.266
"Espírito Santo","Alfredo Chaves",0.209
"Espírito Santo","Alto Rio Novo",0.286
"Espírito Santo","Anchieta",0.208
"Espírito Santo","Apiacá",0.278
"Espírito Santo","Aracruz",0.219
"Espírito Santo","Atilio Vivacqua",0.267
"Espírito Santo","Baixo Guandu",0.304
"Espírito Santo","Barra de São Francisco",0.291
"Espírito Santo","Boa Esperança",0.279
"Espírito Santo","Bom Jesus do Norte",0.212
"Espírito Santo","Brejetuba",0.302
"Espírito Santo","Cachoeiro de Itapemirim",0.205
"Espírito Santo","Castelo",0.199
"Espírito Santo","Colatina",0.191
"Espírito Santo","Conceição da Barra",0.337
"Espírito Santo","Conceição do Castelo",0.256
"Espírito Santo","Divino de São Lourenço",0.301
"Espírito Santo","Domingos Martins",0.261
"Espírito Santo","Dores do Rio Preto",0.284
"Espírito Santo","Ecoporanga",0.336
"Espírito Santo","Governador Lindenberg",0.216
"Espírito Santo","Guaçuí",0.266
"Espírito Santo","Ibatiba",0.281
"Espírito Santo","Ibiraçu",0.211
"Espírito Santo","Ibitirama",0.337
"Espírito Santo","Iconha",0.168
"Espírito Santo","Irupi",0.265
"Espírito Santo","Itaguaçu",0.255
"Espírito Santo","Itapemirim",0.291
"Espírito Santo","Itarana",0.242
"Espírito Santo","Iúna",0.288
"Espírito Santo","Jaguaré",0.295
"Espírito Santo","Jerônimo Monteiro",0.276
"Espírito Santo","João Neiva",0.19
"Espírito Santo","Laranja da Terra",0.284
"Espírito Santo","Linhares",0.252
"Espírito Santo","Mantenópolis",0.316
"Espírito Santo","Marataízes",0.29
"Espírito Santo","Marechal Floriano",0.221
"Espírito Santo","Marilândia",0.21
"Espírito Santo","Mimoso do Sul",0.283
"Espírito Santo","Montanha",0.32
"Espírito Santo","Mucurici",0.336
"Espírito Santo","Muniz Freire",0.35
"Espírito Santo","Muqui",0.261
"Espírito Santo","Nova Venécia",0.264
"Espírito Santo","Pancas",0.295
